OG	Tcas	Dmel
OG0000850	TC005309	FBgn0036059
OG0003165	TC009971	FBgn0011774
OG0004367	TC009739	FBgn0034118
OG0002369	TC034317	FBgn0027497
OG0000588	TC030617	FBgn0038890
OG0005104	TC012842	FBgn0036789
OG0003866	TC008018	FBgn0013972
OG0000414	TC030997	FBgn0264598
OG0007396	TC032129,TC006428	FBgn0031568
OG0006041	TC009549	FBgn0266709
OG0000005	TC009457,TC008275,TC005085,TC011413,TC033349,TC006561,TC031958,TC015442,TC032873,TC004540,TC014025,TC032621,TC004538,TC003779,TC002666,TC032872,TC006586,TC015274,TC032416,TC005532,TC015443,TC014314,TC010912,TC033821,TC031959,TC006635,TC006440,TC014022,TC015444,TC015273,TC004729,TC016044,TC000423,TC015476,TC005489,TC004240,TC012241,TC031957,TC031050,TC010502,TC004541,TC006134	FBgn0267252
OG0004130	TC006779	FBgn0029887
OG0003783	TC004559	FBgn0039464
OG0004112	TC011099	FBgn0034253
OG0006356	TC004970	FBgn0030358
OG0004433	TC010266	FBgn0016684
OG0005288	TC014047	FBgn0024804
OG0001282	TC033768	FBgn0051619
OG0000424	TC034139	FBgn0011361
OG0000918	TC010339,TC005002	FBgn0015621
OG0005008	TC013945	FBgn0039396
OG0005108	TC033743	FBgn0053774
OG0006746	TC013181	FBgn0027080
OG0001157	TC012334	FBgn0030066,FBgn0038361
OG0001638	TC010420	FBgn0261276
OG0004234	TC007197	FBgn0052698
OG0005438	TC003091	FBgn0259224
OG0000296	TC003532	FBgn0033872
OG0004054	TC006557	FBgn0034430
OG0000629	TC013368,TC034859	FBgn0034281,FBgn0050429
OG0000052	TC013276	FBgn0051337
OG0006190	TC004975	FBgn0035336
OG0006446	TC006500	FBgn0030668
OG0003773	TC009181	FBgn0023179
OG0007423	TC002924,TC007627	FBgn0031717
OG0001911	TC007971	FBgn0026418
OG0003831	TC013245	FBgn0000659
OG0002535	TC014936	FBgn0031947
OG0000476	TC032637	FBgn0037060
OG0000635	TC008102,TC008101	FBgn0035948,FBgn0030060
OG0002620	TC002951	FBgn0005593
OG0007650	TC031457,TC031456	FBgn0261802
OG0001902	TC016320	FBgn0036623,FBgn0036622
OG0001458	TC012389,TC012388	FBgn0000117
OG0001575	TC004743	FBgn0085638
OG0007550	TC010947,TC010898	FBgn0261258
OG0002690	TC011601	FBgn0051869
OG0000797	TC032667	FBgn0266084
OG0000985	TC033256,TC033257	FBgn0031854
OG0005922	TC016366	FBgn0263852
OG0006515	TC030739	FBgn0030839
OG0006529	TC007896	FBgn0030868
OG0003893	TC031144	FBgn0039741
OG0004673	TC006714	FBgn0033352
OG0007081	TC000870	FBgn0002926
OG0004972	TC012535	FBgn0053506
OG0006103	TC014454	FBgn0283659
OG0007068	TC003464	FBgn0035733
OG0003801	TC001451	FBgn0039505
OG0002628	TC015667	FBgn0010407
OG0003092	TC010170	FBgn0028997
OG0002387	TC009732	FBgn0037304
OG0005872	TC006853	FBgn0035106
OG0006504	TC005889	FBgn0030800
OG0001695	TC009462,TC009355	FBgn0015372
OG0003437	TC000584	FBgn0038590
OG0006714	TC014810	FBgn0036687
OG0007486	TC014231,TC014229,TC014230,TC014228	FBgn0031418
OG0001257	TC011744,TC012748	FBgn0000492
OG0001528	TC014461	FBgn0013720
OG0005873	TC010863	FBgn0035103
OG0006071	TC032517	FBgn0267796
OG0004909	TC031547	FBgn0033633
OG0006414	TC012374	FBgn0030514
OG0000422	TC031053	FBgn0266566
OG0005173	TC008024	FBgn0043841
OG0007306	TC004273,TC004274	FBgn0032684,FBgn0027073,FBgn0038886
OG0000243	TC033858	FBgn0259246
OG0005211	TC030592	FBgn0034495
OG0001789	TC009106,TC031278	FBgn0285952
OG0003684	TC015142	FBgn0039234
OG0000787	TC034046	FBgn0263846
OG0002395	TC030751	FBgn0037293
OG0003351	TC010409	FBgn0038401
OG0005509	TC007153	FBgn0260861
OG0004561	TC009209	FBgn0041174
OG0004303	TC011653	FBgn0034660
OG0007238	TC014137	FBgn0026479
OG0001765	TC013241	FBgn0266411
OG0005695	TC009499	FBgn0263260
OG0000997	TC012123	FBgn0032013
OG0005074	TC034825	FBgn0064115
OG0001284	TC005638,TC005637	FBgn0033061
OG0002156	TC015993	FBgn0029823
OG0000841	TC012622,TC030624	FBgn0010352
OG0007407	TC033716,TC031202	FBgn0034903
OG0002323	TC011524	FBgn0010830
OG0006021	TC002568	FBgn0266452
OG0007015	TC002096	FBgn0035848
OG0007440	TC033689,TC009052,TC033690	FBgn0037057
OG0004549	TC010825	FBgn0033668
OG0005156	TC014792	FBgn0034009
OG0005214	TC005867	FBgn0010339
OG0007535	TC034299,TC034300	FBgn0036927
OG0005403	TC013738	FBgn0250820
OG0000132	TC015325,TC015326,TC015404	FBgn0064119,FBgn0036816,FBgn0260466,FBgn0032314
OG0006552	TC003290	FBgn0030969
OG0006511	TC004909	FBgn0030806
OG0000753	TC008265,TC034736	FBgn0261041
OG0004306	TC004712	FBgn0034691
OG0003035	TC030547	FBgn0037603
OG0002139	TC004670	FBgn0025679
OG0002123	TC007027	FBgn0066114
OG0004932	TC031183	FBgn0287788
OG0006006	TC004371	FBgn0266099
OG0005796	TC000219	FBgn0034938
OG0007140	TC010680	FBgn0031143
OG0007283	TC006277	FBgn0016926
OG0001510	TC012639	FBgn0011676
OG0002705	TC006425	FBgn0032363
OG0001725	TC004497	FBgn0263391
OG0002098	TC012280	FBgn0024993
OG0006217	TC011695	FBgn0035372
OG0001710	TC009382	FBgn0035088
OG0002082	TC011467	FBgn0027296
OG0000587	TC034367,TC033392	FBgn0038881
OG0001498	TC003397	FBgn0003218
OG0003890	TC012809	FBgn0027518
OG0004715	TC009491	FBgn0027548
OG0004420	TC001631	FBgn0033984
OG0003221	TC012133	FBgn0005671
OG0001973	TC008390,TC011331	FBgn0031476
OG0002186	TC011181	FBgn0003139
OG0007601	TC000498,TC013326,TC004770	FBgn0035501,FBgn0052260
OG0005433	TC001467	FBgn0259214
OG0005371	TC008017	FBgn0086704
OG0007261	TC006415	FBgn0031359
OG0001842	TC007628	FBgn0030607,FBgn0036449
OG0007484	TC011168,TC011169,TC011170	FBgn0039774
OG0002716	TC013556	FBgn0032394
OG0007860	TC033983,TC006181,TC006184	FBgn0262599
OG0002010	TC010207	FBgn0025634
OG0004360	TC032121	FBgn0034141
OG0004642	TC009468	FBgn0017558
OG0002901	TC009337	FBgn0032723
OG0006638	TC000570	FBgn0036892
OG0005213	TC003226	FBgn0028741
OG0002027	TC008646	FBgn0023169
OG0002918	TC013753	FBgn0024230
OG0000232	TC011326	FBgn0003654,FBgn0067861
OG0005058	TC000615	FBgn0029736
OG0006916	TC005482	FBgn0036134
OG0002052	TC012081	FBgn0023508
OG0002909	TC009369	FBgn0032798
OG0007764	TC005249,TC007848	FBgn0000052
OG0006795	TC010209	FBgn0036462
OG0000704	TC032479	FBgn0053519
OG0005879	TC009598	FBgn0035147
OG0007488	TC006060,TC006061	FBgn0035192
OG0000878	TC007687	FBgn0025631
OG0006289	TC009314	FBgn0024179
OG0003858	TC032492	FBgn0039664
OG0006362	TC011294	FBgn0030341
OG0003854	TC002991	FBgn0039634
OG0003448	TC013256	FBgn0038617
OG0003972	TC001250	FBgn0021847
OG0004365	TC013228	FBgn0034110
OG0002164	TC005802	FBgn0029789
OG0004984	TC008933	FBgn0040726
OG0008033	TC011482,TC002331	FBgn0033961
OG0004986	TC000024	FBgn0000575
OG0007005	TC003966	FBgn0017429
OG0000491	TC000806,TC014240	FBgn0031729,FBgn0032200
OG0002659	TC010870	FBgn0027568
OG0006598	TC030591	FBgn0031060
OG0004044	TC007523	FBgn0034452
OG0001428	TC030641	FBgn0039908
OG0002048	TC034463	FBgn0029594
OG0002130	TC002628	FBgn0029693
OG0003882	TC004385	FBgn0039726
OG0004632	TC007422	FBgn0033460
OG0004674	TC015621	FBgn0033357
OG0006686	TC013308	FBgn0036763
OG0004688	TC014260	FBgn0033315
OG0003618	TC030712	FBgn0028475
OG0003605	TC016287	FBgn0039045
OG0006393	TC034110	FBgn0052638
OG0000899	TC015633	FBgn0029709,FBgn0034681
OG0003108	TC015960	FBgn0037743
OG0004643	TC031519	FBgn0033426
OG0002992	TC011361	FBgn0026565
OG0006973	TC011840	FBgn0035953
OG0001891	TC034693,TC015900	FBgn0036804
OG0004294	TC003602	FBgn0034649
OG0001867	TC008122	FBgn0030850
OG0003909	TC030998	FBgn0010113
OG0003493	TC011150	FBgn0038746
OG0007820	TC001698,TC006303	FBgn0032864
OG0002085	TC015731	FBgn0001330
OG0004103	TC013546	FBgn0003545
OG0006954	TC002987	FBgn0036008
OG0000947	TC012811,TC011658	FBgn0037411
OG0002777	TC012706	FBgn0015271
OG0000944	TC007817	FBgn0037182
OG0001898	TC007891	FBgn0028693,FBgn0036465
OG0003612	TC013857	FBgn0039078
OG0002509	TC010779	FBgn0031877
OG0000976	TC014727	FBgn0031741
OG0005389	TC013979	FBgn0087012
OG0001840	TC011249	FBgn0028952,FBgn0030500
OG0004198	TC011540	FBgn0041629
OG0005904	TC032750	FBgn0263512
OG0006272	TC008709	FBgn0015829
OG0000655	TC034763,TC009526,TC009282	FBgn0034022
OG0005526	TC010210	FBgn0260991
OG0001699	TC001574	FBgn0030951,FBgn0011726
OG0003532	TC030644	FBgn0038853
OG0004064	TC009501	FBgn0034390
OG0001016	TC030081,TC004893	FBgn0003751
OG0001169	TC000753,TC001460	FBgn0020907
OG0000573	TC015006,TC033421,TC015005	FBgn0038452
OG0005338	TC015925	FBgn0086361
OG0000028	TC033149	FBgn0031999
OG0000366	TC007149,TC000836,TC007377,TC013635	FBgn0051999
OG0007516	TC008406	FBgn0000711
OG0000822	TC033224,TC013592,TC006544	FBgn0030268
OG0002959	TC013923	FBgn0021856
OG0004201	TC015324	FBgn0030065
OG0006754	TC001756	FBgn0011016
OG0006186	TC001470	FBgn0004636
OG0004094	TC009620	FBgn0034242
OG0000128	TC033823,TC014127	FBgn0051668,FBgn0051262,FBgn0031998,FBgn0053124
OG0001059	TC007940,TC007941	FBgn0032729
OG0003473	TC015389	FBgn0038695
OG0002129	TC013652	FBgn0004832
OG0003737	TC013591	FBgn0039304
OG0005887	TC011304	FBgn0052343
OG0002944	TC010454	FBgn0016054
OG0005827	TC030909	FBgn0035027
OG0004190	TC009047	FBgn0027864
OG0004693	TC007383	FBgn0033264
OG0002406	TC012348	FBgn0037232
OG0000060	TC002293	FBgn0003089
OG0001519	TC009875	FBgn0035083,FBgn0035082
OG0004766	TC004296	FBgn0052850
OG0007316	TC014532	FBgn0011695
OG0007701	TC001700,TC014929	FBgn0040309
OG0005808	TC007427	FBgn0034974
OG0005277	TC011241	FBgn0064225
OG0004282	TC002940	FBgn0011824
OG0005642	TC032811	FBgn0262127
OG0003530	TC034560	FBgn0038858
OG0002989	TC000331	FBgn0037467
OG0002428	TC013906	FBgn0031682
OG0001014	TC007860,TC007859	FBgn0011703
OG0005708	TC001715	FBgn0034718
OG0003075	TC005070	FBgn0037644
OG0000102	TC003437,TC003439,TC003438,TC003436,TC002992	FBgn0034405,FBgn0010053,FBgn0034406
OG0000941	TC002698,TC007865	FBgn0037170
OG0000849	TC034108	FBgn0000451
OG0003478	TC008264	FBgn0038722
OG0007439	TC006337	FBgn0033095
OG0005350	TC030561	FBgn0086446
OG0006840	TC004289	FBgn0014007
OG0006004	TC015651	FBgn0266064
OG0001502	TC001714	FBgn0050372
OG0003158	TC003565	FBgn0037880
OG0004668	TC002610	FBgn0011286
OG0000867	TC009105	FBgn0015799,FBgn0038390
OG0006617	TC000098	FBgn0036918
OG0004594	TC003415	FBgn0033550
OG0006927	TC014210	FBgn0036099
OG0003623	TC015477	FBgn0027512
OG0003802	TC001450	FBgn0046247
OG0001228	TC016383	FBgn0050401,FBgn0039283
OG0007227	TC012308	FBgn0051694
OG0004353	TC008616	FBgn0016131
OG0004629	TC009259	FBgn0022382
OG0004898	TC016274	FBgn0260484
OG0005828	TC014053	FBgn0035031
OG0002697	TC006622	FBgn0028700
OG0006162	TC009835	FBgn0025820
OG0001479	TC004133	FBgn0030757,FBgn0036714
OG0005290	TC012548	FBgn0063368
OG0006195	TC030757	FBgn0000543
OG0006473	TC008091	FBgn0026076
OG0001950	TC008014	FBgn0035872
OG0004010	TC012458	FBgn0034532
OG0006796	TC011231	FBgn0003388
OG0005539	TC015892	FBgn0261109
OG0000836	TC032220	FBgn0030997
OG0001028	TC011974	FBgn0032439,FBgn0010774
OG0002939	TC014789	FBgn0032873
OG0006829	TC013078	FBgn0036336
OG0003761	TC030567	FBgn0039405
OG0007990	TC004408,TC031585	FBgn0037540
OG0001323	TC002390	FBgn0027786,FBgn0029963
OG0001551	TC008067	FBgn0083962
OG0005921	TC003716	FBgn0263832
OG0006225	TC000143	FBgn0035423
OG0006643	TC015193	FBgn0040075
OG0000658	TC006712	FBgn0000289
OG0006094	TC004724	FBgn0283494
OG0003834	TC010660	FBgn0039601
OG0007710	TC032130,TC032131	FBgn0031799
OG0004041	TC015732	FBgn0034455
OG0001781	TC004592,TC002498	FBgn0283531
OG0002685	TC013372	FBgn0000018
OG0006758	TC006621	FBgn0036570
OG0002629	TC015920	FBgn0032204
OG0002084	TC004395	FBgn0000377
OG0003245	TC012166	FBgn0038167
OG0004746	TC010059	FBgn0033169
OG0001096	TC001659,TC007022	FBgn0037633
OG0003450	TC015165	FBgn0044871
OG0004083	TC015981	FBgn0034300
OG0002826	TC007246	FBgn0032587
OG0006878	TC009712	FBgn0036207
OG0006674	TC003322	FBgn0027057
OG0001094	TC011844,TC004405	FBgn0010173
OG0005482	TC009226	FBgn0260499
OG0001061	TC033397	FBgn0002044
OG0004577	TC013581	FBgn0033582
OG0003519	TC000830	FBgn0038839
OG0007810	TC015653	FBgn0030230
OG0002949	TC014435	FBgn0032881
OG0005986	TC012354	FBgn0265189
OG0002390	TC001754	FBgn0037315
OG0005477	TC004455	FBgn0260398
OG0006418	TC031216	FBgn0004649
OG0003897	TC016399	FBgn0039755
OG0000571	TC012356	FBgn0002783,FBgn0004181
OG0001953	TC034995,TC010470	FBgn0052380
OG0002403	TC033703	FBgn0026417
OG0000956	TC033414	FBgn0004878
OG0006011	TC014202	FBgn0266268
OG0002586	TC014754	FBgn0032031
OG0003110	TC009235	FBgn0037751
OG0005367	TC012368	FBgn0086693
OG0000971	TC034249	FBgn0016920
OG0003546	TC033106	FBgn0038894
OG0004168	TC002851	FBgn0029992
OG0006730	TC003445	FBgn0287696
OG0006448	TC007631	FBgn0030669
OG0003126	TC006114	FBgn0037780
OG0004181	TC032498	FBgn0030026
OG0000942	TC011526	FBgn0052451
OG0005261	TC009377	FBgn0083951
OG0001425	TC004142,TC007794	FBgn0016126
OG0002351	TC010878	FBgn0029088
OG0006695	TC013650	FBgn0036742
OG0006993	TC009295	FBgn0035877
OG0002162	TC000571	FBgn0053080
OG0002631	TC008691	FBgn0032217
OG0007828	TC033037,TC033036	FBgn0028692
OG0001333	TC009470	FBgn0052703
OG0001091	TC002315	FBgn0001138
OG0007651	TC032717	FBgn0039091,FBgn0038873,FBgn0053337,FBgn0033792,FBgn0031034,FBgn0031033,FBgn0259229,FBgn0039092,FBgn0031032,FBgn0039093
OG0005744	TC014339	FBgn0010660
OG0006534	TC012121	FBgn0030884
OG0005020	TC004773	FBgn0035964
OG0003046	TC005004	FBgn0037632
OG0003881	TC012491	FBgn0039727
OG0001540	TC030569	FBgn0031378,FBgn0054015
OG0001461	TC012454	FBgn0015513
OG0003397	TC011315	FBgn0038504
OG0004630	TC014897	FBgn0033468
OG0007548	TC034941,TC006833,TC008610,TC008611	FBgn0001079
OG0007152	TC012861	FBgn0031189
OG0001599	TC032572	FBgn0259143
OG0004641	TC001325	FBgn0033413
OG0005049	TC011638	FBgn0029870
OG0004800	TC008618	FBgn0021760
OG0003905	TC034329	FBgn0039737
OG0002799	TC004939	FBgn0001977
OG0005216	TC012322	FBgn0028979
OG0001749	TC000543	FBgn0264562
OG0000927	TC034176	FBgn0036999,FBgn0036154
OG0000625	TC009366,TC033524	FBgn0034443,FBgn0033875
OG0005126	TC000356	FBgn0051224
OG0005385	TC034740	FBgn0087002
OG0006323	TC007999	FBgn0028686
OG0003467	TC000184	FBgn0038662
OG0007108	TC006309	FBgn0052418
OG0001159	TC015786	FBgn0029964,FBgn0038387
OG0000324	TC033362	FBgn0031187,FBgn0038862
OG0006097	TC006166	FBgn0283525
OG0001736	TC005473	FBgn0263994
OG0007194	TC007847	FBgn0031535
OG0003279	TC009555	FBgn0038234
OG0004062	TC031058	FBgn0034400
OG0004488	TC012928	FBgn0033813
OG0007134	TC001089	FBgn0001565
OG0002978	TC011462	FBgn0028400
OG0002444	TC033123	FBgn0031707
OG0005774	TC009914	FBgn0034936
OG0007026	TC015649	FBgn0020392
OG0006972	TC004582	FBgn0035951
OG0007041	TC000081	FBgn0052369
OG0002917	TC015985	FBgn0032793
OG0006087	TC015771	FBgn0283450
OG0004289	TC011550	FBgn0034650
OG0006848	TC007992	FBgn0010235
OG0007409	TC033942	FBgn0035807
OG0002800	TC014474	FBgn0287768
OG0006196	TC002371	FBgn0015360
OG0001728	TC010029	FBgn0263593
OG0002008	TC015701	FBgn0001341
OG0000999	TC030879	FBgn0031990
OG0003371	TC002075	FBgn0044826
OG0003835	TC014506	FBgn0027873
OG0001090	TC034564	FBgn0037546
OG0007556	TC031516,TC031517	FBgn0004369
OG0005997	TC034726	FBgn0265630
OG0002730	TC013337	FBgn0032428
OG0006269	TC002972	FBgn0035519
OG0004474	TC005719	FBgn0000662
OG0006376	TC013603	FBgn0030411
OG0006786	TC014343	FBgn0036485
OG0005150	TC006235	FBgn0052202
OG0005729	TC010666	FBgn0034750
OG0001097	TC014953	FBgn0037623
OG0007880	TC012316	FBgn0003042
OG0004429	TC011086	FBgn0028434
OG0003355	TC014039	FBgn0040271
OG0006432	TC001710	FBgn0052590
OG0004409	TC034409	FBgn0034021
OG0003309	TC004140	FBgn0038320
OG0003959	TC015524	FBgn0032956
OG0003398	TC009572	FBgn0038499
OG0004512	TC030044	FBgn0011227
OG0007725	TC002388,TC002389	FBgn0036007
OG0004014	TC033649	FBgn0034540
OG0000013	TC034678,TC013389	FBgn0015586,FBgn0028987,FBgn0028988,FBgn0028983,FBgn0033115,FBgn0024294,FBgn0051902,FBgn0033574,FBgn0052203,FBgn0033113,FBgn0032178,FBgn0033112,FBgn0024293,FBgn0034195,FBgn0083141,FBgn0265137,FBgn0028986,FBgn0002930,FBgn0044011
OG0004268	TC016112	FBgn0002736
OG0001127	TC013946	FBgn0037949
OG0004600	TC014543	FBgn0001122
OG0001446	TC003580	FBgn0003380
OG0003522	TC014581	FBgn0038830
OG0004849	TC008355	FBgn0039215
OG0005952	TC013593	FBgn0264495
OG0000175	TC032373,TC000227,TC014369,TC034226,TC015012,TC004777	FBgn0035383
OG0000765	TC007336	FBgn0261573
OG0003957	TC000126	FBgn0039859
OG0007259	TC000117	FBgn0027597
OG0007169	TC007883	FBgn0027560
OG0004437	TC032264	FBgn0020269
OG0000610	TC004557	FBgn0051445,FBgn0263236
OG0004929	TC008729	FBgn0040064
OG0003145	TC004469	FBgn0037831
OG0003494	TC032030	FBgn0038745
OG0005456	TC033242	FBgn0287724
OG0006556	TC014015	FBgn0030974
OG0001248	TC009607	FBgn0039600
OG0001024	TC014434	FBgn0032393,FBgn0051864
OG0003059	TC011263	FBgn0037657
OG0005570	TC006746	FBgn0261479
OG0004669	TC001942	FBgn0021825
OG0001077	TC013110	FBgn0030263,FBgn0037506
OG0002676	TC011645	FBgn0027868
OG0005181	TC005179	FBgn0028540
OG0007946	TC032548,TC031812	FBgn0036667
OG0002625	TC031492	FBgn0032191
OG0007248	TC014416	FBgn0003557
OG0003555	TC005003	FBgn0038903
OG0006871	TC015756	FBgn0036272
OG0006660	TC006756	FBgn0036847
OG0004511	TC003194	FBgn0003326
OG0006264	TC008799	FBgn0003206
OG0006042	TC009979	FBgn0266711
OG0003828	TC012221	FBgn0027655
OG0001129	TC001722	FBgn0003651
OG0002022	TC007081	FBgn0004650
OG0004808	TC011004	FBgn0026309
OG0005052	TC008666	FBgn0026533
OG0003283	TC009262	FBgn0038251
OG0000109	TC002505	FBgn0034420
OG0001254	TC010331	FBgn0039651,FBgn0035600
OG0000459	TC009198,TC009014	FBgn0029689,FBgn0037759
OG0001422	TC009861	FBgn0003174
OG0005235	TC003144	FBgn0030897
OG0004506	TC007199	FBgn0011604
OG0002675	TC013382	FBgn0032296
OG0002956	TC005421	FBgn0032925
OG0002368	TC005371	FBgn0037370
OG0002714	TC007711	FBgn0032397
OG0003888	TC002427	FBgn0039696
OG0000036	TC006858	FBgn0036670,FBgn0039368,FBgn0039367,FBgn0034729,FBgn0039370,FBgn0042133,FBgn0033815,FBgn0039369,FBgn0039366
OG0005014	TC002071	FBgn0015546
OG0000795	TC031245,TC009114	FBgn0265356
OG0006049	TC006253	FBgn0267002
OG0001949	TC002446	FBgn0035854
OG0007274	TC015687	FBgn0031310
OG0006756	TC003696	FBgn0036581
OG0007637	TC010636	FBgn0031813
OG0006841	TC010883	FBgn0052112
OG0005893	TC000138	FBgn0035166
OG0003134	TC008170	FBgn0037797
OG0002510	TC000466	FBgn0021944
OG0000363	TC006925,TC031215,TC002275	FBgn0033187
OG0001672	TC009778,TC001038	FBgn0262624
OG0000337	TC014676	FBgn0263084
OG0000864	TC008023	FBgn0040373
OG0001456	TC014165,TC031107	FBgn0002567
OG0003306	TC003119	FBgn0038313
OG0006947	TC002269	FBgn0036032
OG0002114	TC032112	FBgn0044046
OG0000376	TC030896	FBgn0026059
OG0001210	TC009206	FBgn0035585,FBgn0016119
OG0004589	TC002488	FBgn0050016
OG0001610	TC001774	FBgn0003410,FBgn0259794
OG0005345	TC014860	FBgn0086384
OG0000237	TC000046	FBgn0259198,FBgn0083968,FBgn0036204
OG0002938	TC001276	FBgn0032871
OG0003193	TC010495	FBgn0017581
OG0000829	TC015801	FBgn0030648
OG0006498	TC006490	FBgn0030790
OG0002423	TC007333	FBgn0037217
OG0001480	TC007882	FBgn0031627,FBgn0053543
OG0003503	TC033790	FBgn0001169
OG0001377	TC000460,TC000459	FBgn0033913
OG0007109	TC005305	FBgn0035632
OG0001078	TC013873	FBgn0000618,FBgn0040670
OG0000821	TC007373,TC008131,TC005575	FBgn0003321
OG0006057	TC003008	FBgn0267398
OG0007292	TC008240	FBgn0283471
OG0003821	TC008623	FBgn0039557
OG0005964	TC033631	FBgn0264785
OG0000870	TC009112	FBgn0013347,FBgn0040338
OG0003592	TC011756	FBgn0038966
OG0005199	TC002980	FBgn0039544
OG0001085	TC015834	FBgn0038107,FBgn0026566
OG0000509	TC034805	FBgn0051870,FBgn0039104,FBgn0047351
OG0004087	TC004607	FBgn0034308
OG0000578	TC001761,TC009934	FBgn0038735
OG0007386	TC005182	FBgn0037702
OG0003150	TC004574	FBgn0011768
OG0000768	TC031283	FBgn0262111
OG0000271	TC005576,TC034441	FBgn0052432
OG0001744	TC034186	FBgn0264386
OG0001272	TC004647	FBgn0051019
OG0001955	TC000032,TC003597	FBgn0012058
OG0000146	TC013628,TC001977,TC001978	FBgn0267408,FBgn0038350,FBgn0038349,FBgn0038348
OG0001548	TC015141	FBgn0039965
OG0004900	TC014478	FBgn0042175
OG0005776	TC013340	FBgn0020764
OG0000460	TC009784	FBgn0029745,FBgn0033886
OG0000988	TC004667	FBgn0051635
OG0003652	TC011079	FBgn0039159
OG0006827	TC013474	FBgn0002573
OG0001927	TC000323	FBgn0036198
OG0001116	TC016210	FBgn0051373,FBgn0051278
OG0002677	TC000094	FBgn0032292
OG0001505	TC011813	FBgn0035253
OG0003677	TC000275	FBgn0039209
OG0003988	TC006630	FBgn0050443
OG0000852	TC015110	FBgn0023479
OG0002446	TC003306	FBgn0051648
OG0005356	TC007760	FBgn0086655
OG0006452	TC001072	FBgn0004391
OG0002737	TC011537	FBgn0032447
OG0006352	TC002337	FBgn0030345
OG0000883	TC033116	FBgn0035674,FBgn0040391
OG0003603	TC012533	FBgn0039048
OG0007356	TC009589	FBgn0284243
OG0001398	TC003628	FBgn0050021
OG0002473	TC014119	FBgn0031771
OG0004260	TC032141	FBgn0034579
OG0005121	TC031480	FBgn0027358
OG0000188	TC032636,TC032702,TC032701,TC004028,TC031072	FBgn0037065
OG0006067	TC000505	FBgn0287720
OG0007533	TC014633,TC004183	FBgn0032339
OG0007581	TC002351,TC004596	FBgn0017418
OG0004504	TC000634	FBgn0004435
OG0005183	TC015394	FBgn0000529
OG0000745	TC004424	FBgn0259685
OG0006253	TC003238	FBgn0013751
OG0001309	TC012057	FBgn0263026,FBgn0062440
OG0001370	TC014398,TC031531	FBgn0033998
OG0004019	TC031865	FBgn0034528
OG0007586	TC010534,TC010535,TC032515	FBgn0261555
OG0006934	TC003094	FBgn0000629
OG0002783	TC032573	FBgn0028658
OG0007875	TC014598	FBgn0003900
OG0005487	TC013175	FBgn0260743
OG0001089	TC010597	FBgn0000504
OG0007277	TC001249	FBgn0031315
OG0007808	TC003208	FBgn0034181
OG0006056	TC004792	FBgn0267390
OG0000649	TC001983	FBgn0033474,FBgn0034202
OG0004516	TC015852	FBgn0050053
OG0002937	TC013031	FBgn0032870
OG0004974	TC013655	FBgn0053512
OG0008017	TC015665	FBgn0029913
OG0006843	TC011939	FBgn0052113
OG0006784	TC031105	FBgn0036480
OG0003722	TC012324	FBgn0039259
OG0000320	TC015092	FBgn0039228,FBgn0085303,FBgn0051294,FBgn0085326
OG0005839	TC002347	FBgn0010414
OG0001852	TC004857,TC031089	FBgn0053180
OG0002260	TC000308	FBgn0001247
OG0006540	TC014858	FBgn0030883
OG0005803	TC034597	FBgn0025335
OG0006928	TC000880	FBgn0026160
OG0003087	TC002097	FBgn0037718
OG0006872	TC009997	FBgn0036271
OG0004251	TC002312	FBgn0052676
OG0005528	TC007131	FBgn0261016
OG0006079	TC003998	FBgn0267977
OG0001607	TC013784	FBgn0259734
OG0003594	TC007573	FBgn0039025
OG0004540	TC001439	FBgn0033692
OG0005250	TC001256	FBgn0039943
OG0007931	TC008797,TC006752	FBgn0262116
OG0005062	TC007170	FBgn0037100
OG0001213	TC032740	FBgn0039129,FBgn0010412
OG0005802	TC008872	FBgn0025352
OG0006772	TC031386	FBgn0004396
OG0003571	TC004387	FBgn0038965
OG0001960	TC002392	FBgn0035688
OG0001612	TC000604	FBgn0259831
OG0007299	TC032251	FBgn0264908
OG0006008	TC031035	FBgn0266124
OG0006165	TC014376	FBgn0035270
OG0003178	TC013806	FBgn0037943
OG0003332	TC015139	FBgn0286071
OG0006354	TC006611	FBgn0030361
OG0001512	TC034831	FBgn0039378,FBgn0031491
OG0003968	TC031208	FBgn0033050
OG0000165	TC004760,TC004632	FBgn0085473,FBgn0085471,FBgn0085213,FBgn0036343,FBgn0085472
OG0003278	TC008904	FBgn0003567
OG0002259	TC004889	FBgn0027565
OG0005046	TC007563	FBgn0051721
OG0003364	TC002078	FBgn0038429
OG0005841	TC016368	FBgn0035056
OG0007221	TC008331	FBgn0031498
OG0008000	TC015468,TC011028	FBgn0015615
OG0005257	TC006821	FBgn0287182
OG0001773	TC031964	FBgn0030913,FBgn0267253
OG0001476	TC014632	FBgn0032156
OG0003241	TC006524	FBgn0044511
OG0003486	TC000430	FBgn0014006
OG0006073	TC011472	FBgn0267824
OG0000251	TC031466	FBgn0265191
OG0002688	TC031091	FBgn0027453
OG0002393	TC013585	FBgn0040208
OG0000682	TC030545	FBgn0033229,FBgn0003082,FBgn0042173
OG0000906	TC031939	FBgn0029799,FBgn0030054
OG0007077	TC032487	FBgn0035703
OG0004224	TC008817	FBgn0030096
OG0004440	TC011162	FBgn0050197
OG0004441	TC005165	FBgn0033943
